id_site,no_spec,lon,lat,MAT,MAP,HYP,LOP
67539,21,34.04,-19.93,24.5,931,2.143,1.381
75214,9,50.19,-15.43,21.5,2355,1,0.167
198110,25,15.35,3.76,23.9,1388,1.48,0.96
204514,28,11.79,0.16,24.7,1614,1.429,0.815
66026,19,30,-20.82,20.1,644,2.316,1.421
89315,17,30.59,-7.35,27.5,874,2.118,1.235
204536,19,21.67,0.16,24.7,2121,1.526,0.947
65262,11,22.44,-21.27,21.4,423,2.455,1.727
187812,16,40.02,9.6,25.2,714,2.062,1.25
181512,12,35.44,13.19,28.9,718,2.167,1.333
94884,17,23.56,-4.21,25.1,1703,1.353,0.75
192490,18,1.42,6.9,27.1,1040,1.611,1
66029,22,31.44,-20.82,21.9,668,2.318,1.409
186976,18,19.34,10.04,27.7,918,2.333,1.333
72845,23,23.61,-16.78,22,727,2.348,1.348
75147,13,18.97,-15.43,21.1,845,2.385,1.231
86895,14,14.02,-8.7,25.5,678,1.786,1
179069,6,-14.34,14.54,27.9,616,1.5,0.333
165482,3,26.32,22.62,22.7,2,3,2
198903,29,12.11,3.31,24,1633,1.379,0.821
101335,15,41.89,-0.61,27.4,399,2,1.2
66036,20,34.81,-20.82,24.2,878,2.1,1.25
198151,25,33.81,3.76,21.5,781,2.16,1.2
99668,23,13.65,-1.51,24.4,1858,1.522,1
90127,21,38.07,-6.9,26,1219,1.905,1.095
181505,4,32.21,13.19,28.3,320,1.5,0.5
193382,9,44.65,6.45,26.4,372,2.222,1.778
186980,18,21.16,10.04,27.2,959,2.333,1.333
75961,19,37.61,-14.99,21.5,1126,2.158,1.211
199719,22,18.77,2.86,25,1740,1.5,0.909
203736,19,22.58,0.61,24.7,2055,1.526,0.947
90078,16,15.9,-6.9,21.9,1389,1.688,0.875
97288,18,24.62,-2.86,25.1,1688,1.5,0.889
83757,19,26.01,-10.49,18.9,1173,2.053,1.263
194944,19,29.39,5.55,25.8,1244,2.105,1.158
180738,12,38.15,13.64,24.3,794,2.083,1.167
179886,5,4.31,14.09,28.9,395,1.4,0.4
185390,13,15.34,10.94,28.2,700,2.231,1.077
179916,5,18.2,14.09,29.5,246,1.8,0.8
93265,15,14.35,-5.1,25.4,1156,1.6,0.933
60840,21,32.35,-23.97,23.9,528,2.238,1.286
68297,18,35.34,-19.48,24.9,1258,2,1.278
91700,19,28.65,-6,22.3,1156,1.789,0.947
191739,25,21.53,7.35,24.8,1341,2,1.2
94112,24,35.86,-4.66,21.7,723,2.292,1.458
176791,3,5.86,15.88,28.5,226,1.667,0.667
90111,24,30.83,-6.9,25.8,980,2.167,1.292
175998,4,-4.47,16.33,27.8,211,2,1
197354,14,35.27,4.21,27.9,332,2.143,1.357
190868,15,-12.71,7.8,26.2,3396,1.4,0.857
177553,5,1.26,15.43,29.1,236,1.8,0.8
190910,16,6.32,7.8,26,1194,1.812,1
182989,12,-4.85,12.29,26.6,926,2.167,1.167
200511,28,14.65,2.41,23.3,1624,1.464,0.852
179956,13,36.72,14.09,27.8,660,2.385,1.385
73660,9,45.13,-16.33,26.4,1286,1,0
198942,27,29.65,3.31,24.3,1618,1.778,0.963
91687,15,22.78,-6,24.3,1676,1.6,1.067
88518,20,29.9,-7.8,20.6,1111,2,1.1
90887,15,21.6,-6.45,24.6,1590,1.6,1.067
69779,16,19.02,-18.58,22.1,524,2.438,1.438
182278,4,28.14,12.74,27.2,347,1.5,0.5
178304,7,-9.35,14.99,27.9,578,1.714,0.857
186185,19,18.71,10.49,28,864,2.316,1.368
75189,17,38.54,-15.43,23.8,1209,2.176,1.235
198924,26,21.55,3.31,24.2,1631,1.462,0.846
190924,21,12.67,7.8,24.2,1473,2.048,1.19
63767,11,20.32,-22.17,20.3,360,2.455,1.545
183872,8,40.28,11.84,25.8,463,2,1
87693,16,16.06,-8.25,21.5,1215,1.688,0.875
169988,3,36.43,19.93,22.4,67,2.667,2
187815,14,41.39,9.6,25,588,1.929,1.143
190875,22,-9.53,7.8,24.6,2287,1.5,1.048
186936,15,1.09,10.04,27.9,1130,2.267,1.333
66773,21,27.95,-20.38,18.8,595,2.286,1.286
86109,14,16.99,-9.15,20.9,1438,1.643,1
81400,21,27.43,-11.84,19.7,1268,2.143,1.238
92494,13,26.68,-5.55,24,1243,1.769,1.077
187005,10,32.56,10.04,28.1,706,2.1,1
180746,4,41.85,13.64,28.4,167,2.25,1.5
88483,15,14.03,-7.8,24.6,429,1.733,0.933
190179,14,35.12,8.25,20.1,1517,1.857,1
78258,15,21.51,-13.64,19.8,1078,2.133,1.2
180670,6,6.72,13.64,27.7,426,1.5,0.667
187733,16,4.03,9.6,26.4,1144,2.188,1.25
87727,22,31.49,-8.25,19.6,984,2.091,1.227
201310,28,13.7,1.96,23.5,1584,1.464,0.815
180733,11,35.84,13.64,28.3,681,2.091,1.273
190963,15,30.35,7.8,27.3,856,2.267,1.067
64502,13,15.82,-21.72,20.8,260,2.462,1.615
176815,3,17.07,15.88,29.1,80,2.333,1.333
176000,5,-3.54,16.33,28.2,218,1.8,0.8
190890,16,-2.73,7.8,26.2,1141,1.5,0.875
185407,9,23.12,10.94,26.3,704,2,1.111
195672,20,-2.32,5.1,26.2,1893,1.6,1.053
175232,3,-3.13,16.78,28.2,178,1.667,0.667
94863,13,14.11,-4.21,25.4,1256,1.769,1.231
198974,8,44.05,3.31,26.1,533,1.75,1
186965,17,14.32,10.04,27.9,831,2.176,1.235
70536,14,17.08,-18.13,22.9,525,2.429,1.357
203762,21,34.26,0.61,22.5,1529,1.81,1
65268,15,25.34,-21.27,21.2,356,2.2,1.4
75154,19,22.23,-15.43,22,913,2.316,1.316
86125,17,24.27,-9.15,22.4,1384,1.706,0.941
67524,18,26.87,-19.93,21,464,2.333,1.278
98069,16,15.55,-2.41,23.8,1859,1.812,1
195758,24,36.45,5.1,24.4,649,2.333,1.417
187009,12,34.39,10.04,25.6,969,2.083,1.333
69802,19,29.92,-18.58,19.7,721,2.316,1.421
194099,16,8.33,6,27.5,2117,1.438,0.75
190872,23,-10.89,7.8,25.7,2588,1.522,1.091
191753,17,27.87,7.35,27.1,1153,2.176,1.059
191682,20,-4.28,7.35,27.3,1073,1.55,0.9
69809,19,33.23,-18.58,22.2,1463,2,1.211
181473,6,17.45,13.19,29.5,342,1.667,0.333
185368,14,5.28,10.94,26.7,1028,2.214,1.286
186113,17,-14.17,10.49,29.4,3024,1.529,0.875
188593,15,35.19,9.15,20.5,1532,2,1.2
91694,15,25.94,-6,25,1117,1.667,0.933
81402,19,28.35,-11.84,20.6,1198,2.053,1.263
90109,16,29.93,-6.9,25.2,897,2,1.25
177635,9,39.47,15.43,28.6,233,2,1.111
177515,6,-16.44,15.43,25.3,363,1.833,0.667
185408,10,23.58,10.94,26.3,689,2.1,1.2
191745,23,24.25,7.35,24.5,1328,2.087,1.217
83759,19,26.93,-10.49,21.8,1032,2.053,1.263
79042,19,23.44,-13.19,22,1107,2.053,1.316
202906,27,10.02,1.06,25,2559,1.444,0.846
203728,19,18.98,0.61,25.1,1847,1.526,0.947
72854,20,27.83,-16.78,24.6,754,2.3,1.25
98859,25,10.55,-1.96,24.7,2037,1.52,1
179067,7,-15.27,14.54,27.4,549,1.571,0.571
74395,24,28.28,-15.88,21.6,755,2.292,1.458
192553,16,29.93,6.9,27.1,915,2.375,1.25
191678,23,-6.09,7.35,26.5,1217,1.826,1.13
86935,22,32.19,-8.7,20.2,935,2.045,1.227
194864,21,-6.7,5.55,25.8,1549,1.524,1.1
182970,18,-13.58,12.29,27,1443,2,1.222
202913,30,13.17,1.06,22.5,1675,1.5,0.828
80622,25,30.54,-12.29,20.2,1122,2.28,1.4
202157,16,33.87,1.51,23.6,1265,1.938,1.125
81395,22,25.14,-11.84,19.5,1323,2.091,1.318
192557,16,31.74,6.9,27.3,863,2.375,1.25
193375,9,41.49,6.45,25.5,458,1.778,1.333
196506,27,13.32,4.66,23.6,1549,1.519,0.778
192573,14,38.98,6.9,14.1,986,1.929,1.077
187031,7,44.42,10.04,26.7,137,2.286,1.143
190165,14,28.77,8.25,27.6,947,2.286,1.286
199738,27,27.32,2.86,24.2,2053,1.444,0.815
85345,22,29.54,-9.6,21.7,1205,2.091,1.318
198949,16,32.8,3.31,24.2,1234,2.062,1.125
76708,22,24.16,-14.54,21.8,957,2.182,1.318
185367,14,4.82,10.94,27,969,2.214,1.286
187728,16,1.75,9.6,26.3,1203,2.188,1.25
180626,11,-13.6,13.64,28.2,799,2,1.091
193265,23,-8.23,6.45,25.8,1825,1.522,1.091
69081,8,48.06,-19.03,19.9,1773,1,0.375
99714,22,34.32,-1.51,22.7,1013,2.045,1.227
181465,9,13.76,13.19,27.2,310,1.778,1.111
75184,18,36.21,-15.43,22.6,1485,2.111,1.278
85321,15,18.61,-9.6,21.8,1386,1.733,1.067
177583,3,15.24,15.43,28.4,128,2.333,1.333
97293,22,26.87,-2.86,24.2,1997,1.455,0.727
76718,22,28.8,-14.54,20.8,897,2.227,1.318
186186,19,19.16,10.49,27.8,876,2.316,1.368
199716,26,17.42,2.86,24.5,1700,1.462,0.769
196491,15,6.56,4.66,26.8,2941,1.4,0.933
89288,20,18.36,-7.35,21.6,1622,1.55,0.7
204552,29,28.85,0.16,22.3,1492,1.448,0.828
70547,21,22.28,-18.13,21.9,541,2.333,1.476
183850,6,30.19,11.84,26.1,628,1.667,0.667
102072,26,12.68,-0.16,24.4,1633,1.5,0.96
187808,12,38.2,9.6,19.4,949,1.833,0.833
186170,12,11.85,10.49,25.8,851,2.083,1.167
183069,5,31.92,12.29,27.7,460,1.8,0.8
187737,14,5.85,9.6,27.9,1201,2.214,1.286
59376,28,30.9,-24.87,15.8,1039,2.286,1.464
191783,9,41.46,7.35,24.7,512,1.778,1.333
73626,21,29.22,-16.33,21.5,755,2.286,1.286
185329,22,-12.56,10.94,25.2,1926,1.909,1.143
193308,21,11.2,6.45,24.3,1763,1.667,0.905
89328,24,36.47,-7.35,23.5,1042,1.917,1.125
165480,3,25.34,22.62,22.2,2,3,2
190965,14,31.26,7.8,27.3,822,2.286,1.143
59347,11,16.54,-24.87,15.7,155,2.455,1.545
70553,28,25.12,-18.13,22.2,588,2.393,1.464
188607,10,41.56,9.15,18.6,898,1.7,0.8
99673,19,15.9,-1.51,25.3,1734,1.474,0.947
187802,14,35.46,9.6,18.6,1851,1.929,1.143
177531,4,-8.98,15.43,28.5,388,1.5,0.5
185433,13,35.01,10.94,26.6,1100,2.077,1.231
78244,16,15.04,-13.64,18.3,1192,2.188,1.25
101266,25,10.9,-0.61,24.1,2072,1.48,0.917
175213,3,-12.04,16.78,28.8,193,1.667,0.667
192464,21,-10.33,6.9,26.4,2717,1.571,1.2
183813,12,13.21,11.84,25.9,608,2.167,1.167
179876,6,-0.31,14.09,28.9,439,1.667,0.667
84574,25,38.49,-10.04,25.4,854,2.12,1.24
186228,11,38.35,10.49,16.9,1126,1.909,0.909
178361,4,17.15,14.99,29.5,146,2,1
99664,25,11.85,-1.51,23.1,1975,1.48,0.917
185398,18,19,10.94,28,824,2.278,1.333
185447,7,41.42,10.94,26.9,290,2,1.429
92519,24,37.96,-5.55,22.4,941,2.042,1.208
184581,13,5.11,11.39,26.9,953,2.154,1.231
180696,5,18.74,13.64,29.6,330,1.4,0.4
62336,3,44.58,-23.07,23.3,706,1,0
185437,14,36.84,10.94,15,1935,1.929,1
99724,19,38.81,-1.51,25.9,638,2.263,1.421
72068,14,18.92,-17.23,22.3,629,2.286,1.286
84544,19,24.81,-10.04,23,1251,1.789,0.947
69021,13,19.55,-19.03,21.6,505,2.308,1.462
178344,5,9.24,14.99,27.3,213,1.8,0.8
196526,28,22.34,4.66,25,1601,1.821,1.143
94115,25,37.21,-4.66,20.7,612,2.2,1.48
98059,26,11.06,-2.41,24.7,1814,1.615,1.04
192533,24,20.88,6.9,24.7,1350,2.042,1.25
169950,3,18.27,19.93,22,25,2.333,1.333
194959,26,36.16,5.55,27.6,619,2.154,1.154
202148,29,29.83,1.51,23.3,1401,1.586,0.897
187797,12,33.19,9.6,28,742,2.167,1.167
187704,18,-9.17,9.6,25.2,1815,1.944,1.111
75954,17,34.35,-14.99,20.1,1053,2.118,1.235
196516,21,17.83,4.66,25,1501,1.762,1.048
193280,18,-1.45,6.45,25,1595,1.556,1.059
101286,18,19.88,-0.61,26.1,2048,1.556,1
90082,19,17.71,-6.9,21.9,1589,1.474,0.737
78292,19,37.23,-13.64,22.1,1192,2.158,1.211
199729,25,23.27,2.86,24.6,1724,1.48,0.88
190194,12,41.93,8.25,23.4,538,1.75,1.167
82163,16,17.02,-11.39,19.1,1389,1.938,1.125
195749,19,32.39,5.1,27.6,871,2.158,1.158
72868,25,34.4,-16.78,26.2,703,2.2,1.24
202141,29,26.68,1.51,24.7,1926,1.448,0.828
68267,15,21.05,-19.48,21.7,466,2.333,1.4
202931,19,21.25,1.06,25,1990,1.526,0.947
182221,15,1.89,12.74,28.7,620,2.2,1.2
101320,25,35.15,-0.61,17.9,1549,2.04,1.16
76691,16,16.28,-14.54,20.5,954,2.188,1.25
169930,3,8.72,19.93,23.7,38,3,2
204531,19,19.42,0.16,25.3,1978,1.526,0.947
90881,18,18.89,-6.45,22.3,1679,1.5,0.778
186195,10,23.27,10.49,26.5,733,2.1,1.2
69074,8,44.73,-19.03,26,1172,1,0
66747,14,15.49,-20.38,22.3,273,2.5,1.643
187724,15,-0.06,9.6,27.4,1174,2.267,1.333
182223,12,2.81,12.74,28.9,618,2,1.167
65251,13,17.14,-21.27,19.8,357,2.462,1.615
86908,17,19.93,-8.7,22.3,1450,1.647,0.941
88511,20,26.73,-7.8,23.8,1066,1.8,0.9
88509,19,25.82,-7.8,24.1,1130,1.789,0.947
176004,5,-1.66,16.33,29.2,225,2.2,0.8
65263,11,22.93,-21.27,21.6,403,2.455,1.727
59383,14,34.36,-24.87,23.2,880,1.857,1.071
181441,8,2.68,13.19,28.9,519,1.625,0.75
185363,15,2.99,10.94,27.4,1048,2.267,1.333
176861,9,38.55,15.88,19.6,489,2.222,1.111
188617,6,46.1,9.15,22.7,209,2.167,1.333
183013,11,6.17,12.29,26.9,825,2,1.091
201320,22,18.19,1.96,25.1,1748,1.5,0.909
193353,16,31.54,6.45,27.3,878,2.438,1.25
94099,19,30,-4.66,19.5,1330,1.737,1.105
187819,9,43.21,9.6,19.8,642,2,1.333
182999,14,-0.25,12.29,28.2,756,2.286,1.286
203781,15,42.79,0.61,27.2,540,1.867,1.067
94918,24,38.88,-4.21,23.4,791,2.167,1.208
188515,18,-0.29,9.15,27.7,1180,2.111,1.333
201345,29,29.43,1.96,23.2,1603,1.448,0.828
181438,11,1.3,13.19,28.5,549,2.091,1.273
179875,6,-0.78,14.09,28.6,447,1.667,0.667
86914,16,22.65,-8.7,22.9,1445,1.625,0.875
204570,28,36.94,0.16,17.6,742,2.179,1.179
72074,17,21.74,-17.23,21.7,656,2.588,1.529
194120,19,17.81,6,25.1,1454,2,1.263
175264,3,11.88,16.78,27.1,37,3,2
194922,19,19.46,5.55,24.5,1488,1.895,1.263
200548,22,31.29,2.41,24,1028,1.955,1
186959,13,11.58,10.04,26.7,886,2.154,1.231
182283,4,30.45,12.74,27.1,410,1.5,0.5
179138,4,17.67,14.54,29.6,186,2,1
195664,19,-5.93,5.1,26.1,1564,1.526,1.053
191681,22,-4.73,7.35,26.9,1073,1.818,1.182
76731,19,34.84,-14.54,23.3,883,2.053,1.211
198929,26,23.8,3.31,25.1,1676,1.462,0.846
186184,18,18.25,10.49,28.2,866,2.278,1.333
179142,5,19.52,14.54,29.7,215,2.2,1.2
88519,18,30.35,-7.8,26.8,954,2.111,1.333
202934,19,22.6,1.06,24.6,1974,1.526,0.947
202160,22,35.22,1.51,18.3,944,2.136,1.318
79829,25,25.84,-12.74,19.9,1217,2.24,1.4
165479,3,24.86,22.62,22.7,1,3,2
193346,17,28.38,6.45,26.6,1189,2.235,1.176
185431,10,34.1,10.94,27.1,866,2.1,1.2
191785,10,42.36,7.35,27.3,311,1.9,1.4
75142,14,16.64,-15.43,21.6,796,2.286,1.143
61599,6,44.36,-23.52,25.1,567,1,0.2
189366,14,26.29,8.7,26.6,981,2.286,1.286
179092,5,-3.67,14.54,26.5,502,1.4,0.4
191005,3,49.39,7.8,26,165,2.333,2
72082,24,25.51,-17.23,21.6,779,2.417,1.542
69053,24,34.76,-19.03,24.3,1188,2.167,1.375
185423,7,30.44,10.94,26.5,761,1.857,0.857
192518,19,14.09,6.9,22.1,1561,2.053,1.211
69013,17,15.75,-19.03,22.4,386,2.294,1.353
79839,25,30.45,-12.74,19.6,1085,2.28,1.4
177542,6,-3.86,15.43,27.6,335,1.667,0.667
193276,21,-3.25,6.45,26.5,1423,1.571,1
183092,4,42.49,12.29,28.3,156,2.25,1.5
179940,3,29.31,14.09,26.9,222,1.667,0.667
99676,18,17.24,-1.51,25.3,1623,1.5,0.941
79064,20,33.59,-13.19,20.5,842,2.05,1.25
177584,3,15.7,15.43,28.7,129,2.333,1.333
163269,3,24.98,23.97,22.6,0,3,2
83734,12,15.51,-10.49,20.1,1187,1.917,1.167
62286,11,20.17,-23.07,19.7,318,2.455,1.545
82970,19,26.32,-10.94,19.2,1208,2.053,1.263
80621,26,30.08,-12.29,20.5,1179,2.308,1.346
183058,4,26.86,12.29,27.3,351,1.5,0.5
91699,17,28.2,-6,23.9,1107,1.647,0.941
97287,18,24.17,-2.86,24.8,1712,1.5,0.889
63019,14,17.07,-22.62,18.8,367,2.5,1.643
178341,5,7.85,14.99,27.9,236,1.8,0.8
72867,22,33.93,-16.78,25.2,689,2.273,1.227
194108,24,12.39,6,23.3,1640,1.708,0.958
98910,18,33.47,-1.96,22.8,1040,1.889,1.056
92508,24,33,-5.55,22.6,979,2.167,1.292
90080,17,16.81,-6.9,23.9,1361,1.647,0.824
80612,22,25.94,-12.29,19.4,1278,2.182,1.318
200541,28,28.14,2.41,24.3,2000,1.464,0.857
100471,23,14.06,-1.06,23.8,1872,1.565,1.091
100517,25,34.73,-1.06,18.1,1546,2.12,1.24
190895,22,-0.47,7.8,27.4,1262,2,1.273
190964,13,30.81,7.8,27.3,824,2.385,1.077
89332,24,38.29,-7.35,26.8,1070,1.958,1.125
60092,11,24.22,-24.42,19.9,398,2.455,1.545
98096,23,27.69,-2.41,23.7,1848,1.522,0.87
187821,10,44.12,9.6,21.7,416,2,1
176034,3,12.37,16.33,27,45,3,2
164005,3,25.74,23.52,21,3,3,2
191693,21,0.7,7.35,22.1,1706,1.714,1.048
96470,19,17.06,-3.31,25.8,1564,1.526,0.889
102135,12,40.98,-0.16,28.2,380,2,1.25
182978,17,-9.91,12.29,26.7,1191,2.118,1.176
59352,12,19.02,-24.87,20.1,217,2.5,1.583
95667,12,15.8,-3.76,23.6,1563,1.667,1.167
185418,7,28.15,10.94,27.7,562,1.857,0.857
63020,14,17.56,-22.62,18.7,348,2.5,1.643
179090,6,-4.59,14.54,27.3,454,1.667,0.667
72058,14,14.22,-17.23,22.2,367,2.286,1.143
188533,14,7.89,9.15,25.9,1460,2.071,1.143
87743,25,38.75,-8.25,23.3,1136,2.08,1.16
198904,29,12.56,3.31,23.7,1620,1.448,0.821
181456,6,9.6,13.19,27.5,397,1.5,0.667
193384,8,45.56,6.45,26.6,268,2.125,1.75
81412,23,32.94,-11.84,21.6,905,2.348,1.348
192594,3,48.48,6.9,26.9,146,2,2
86148,22,34.73,-9.15,17.1,1046,1.955,1.136
80608,24,24.1,-12.29,19.4,1339,2.167,1.292
87703,17,20.6,-8.25,23,1481,1.647,0.941
198927,26,22.9,3.31,24.8,1709,1.462,0.846
195707,25,13.45,5.1,23.7,1535,1.56,0.76
94857,17,11.4,-4.21,25.6,1355,1.412,1
189353,21,20.38,8.7,26.5,1144,2.048,1.333
97315,29,36.76,-2.86,20.8,601,2.172,1.414
188563,22,21.54,9.15,26.9,1047,2.182,1.273
83752,16,23.73,-10.49,22,1414,1.75,1
101328,20,38.75,-0.61,25.2,534,2.2,1.35
82206,24,36.72,-11.39,24.7,1124,2.125,1.208
186136,15,-3.67,10.49,27.4,1040,2.267,1.333
79853,22,36.89,-12.74,25.1,1195,2.227,1.227
178320,7,-1.91,14.99,29.6,396,1.857,0.571
76687,13,14.42,-14.54,19.5,972,2.154,1.077
190932,16,16.3,7.8,26.7,1178,2.062,1.125
185440,12,38.21,10.94,13,1406,1.917,1
99712,15,33.42,-1.51,22.8,1146,1.933,1.133
85337,21,25.9,-9.6,23.5,1015,2.143,1.238
179873,5,-1.7,14.09,28.5,441,1.4,0.4
188560,20,20.17,9.15,27.2,1059,2.25,1.3
180677,6,9.96,13.64,27.4,333,1.5,0.667
179173,4,33.91,14.54,28.4,352,1,0
95666,13,15.35,-3.76,23,1680,1.769,1.231
194188,6,48.52,6,26.9,159,2.167,2
93314,28,36.45,-5.1,19.9,636,2.286,1.464
202953,23,31.14,1.06,22.6,1236,1.913,1.043
86143,21,32.46,-9.15,20.8,937,2.095,1.286
191702,12,4.77,7.35,26.2,1408,1.5,0.833
72878,14,39.09,-16.78,25.4,1195,2,1.214
90103,16,27.21,-6.9,25.1,1047,1.812,1
72841,17,21.73,-16.78,21.7,706,2.471,1.412
204534,19,20.77,0.16,25,2066,1.526,0.947
193292,10,3.97,6.45,27.4,1781,1.4,1
186216,8,32.87,10.49,28.1,640,1.875,1
176006,4,-0.73,16.33,29.2,199,2,1
98899,23,28.53,-1.96,19,1691,1.522,0.87
97320,22,39.01,-2.86,25.8,739,2.273,1.318
190150,25,21.96,8.25,24.6,1211,1.96,1.12
183754,20,-13.86,11.84,26.8,1762,2.05,1.3
204563,14,33.79,0.16,22.4,1200,2,1.143
188509,20,-3.02,9.15,26.7,1098,2.05,1.3
99725,19,39.26,-1.51,26.5,556,2.263,1.421
193325,20,18.89,6.45,24.5,1366,2.05,1.3
177597,3,21.76,15.43,27,178,2.333,1.333
177560,5,4.52,15.43,29.2,263,1.8,0.8
177518,6,-15.04,15.43,28.4,417,1.833,0.667
175322,7,39.09,16.78,29.7,223,1.857,1.143
197313,22,16.81,4.21,23.9,1540,1.5,1
183010,11,4.8,12.29,27.8,828,2,1.091
201380,7,45.16,1.96,26.7,486,2.143,1.143
176008,3,0.2,16.33,29.7,204,1.667,0.667
202970,14,38.77,1.06,27,309,2.143,1.5
183861,13,35.23,11.84,27.6,953,2.154,1.385
200569,13,40.73,2.41,27.3,342,1.923,1.308
100464,25,10.92,-1.06,24.9,2055,1.48,0.917
190159,14,26.05,8.25,26,1127,2.286,1.286
197344,20,30.77,4.21,25.1,1272,2.05,1
204521,27,14.93,0.16,24.5,1694,1.556,0.963
204556,19,30.65,0.16,21.6,986,1.895,1.053
196517,20,18.28,4.66,25.7,1490,1.75,1.1
190920,17,10.86,7.8,26.9,1300,2.059,1.176
179881,5,1.99,14.09,29.4,364,1.4,0.4
63792,19,32.44,-22.17,24.2,477,2.105,1.316
72827,12,15.16,-16.78,22.9,617,2.25,1
198157,19,36.51,3.76,26.5,280,2.211,1.421
88485,16,14.94,-7.8,22.8,1078,1.688,0.875
69774,14,16.65,-18.58,22.9,457,2.429,1.357
69783,18,20.91,-18.58,21.7,539,2.333,1.389
189316,18,3.57,8.7,26.2,1155,2,1.222
180647,8,-3.9,13.64,26.2,607,1.875,1
202919,27,15.86,1.06,24.5,1664,1.519,0.815
189299,23,-4.15,8.7,27.1,1092,2,1.217
69050,21,33.33,-19.03,21.6,1159,2.048,1.286
62281,13,17.72,-23.07,19.5,294,2.462,1.615
99661,27,10.5,-1.51,26,2019,1.519,0.923
75914,14,15.75,-14.99,21.3,840,2.286,1.143
199735,26,25.97,2.86,24.1,1823,1.462,0.846
195711,21,15.26,5.1,24.2,1404,1.81,1.048
185439,12,37.76,10.94,17.2,1401,1.917,1
200534,26,24.99,2.41,24.9,1710,1.462,0.846
96515,29,37.3,-3.31,21.8,1111,2.103,1.276
85310,15,13.6,-9.6,24.1,780,1.8,0.8
177552,5,0.79,15.43,28.9,271,1.8,0.8
186172,15,12.77,10.49,25.5,878,2.267,1.2
198162,12,38.76,3.76,20.3,688,1.833,1.167
94085,16,23.69,-4.66,24.9,1670,1.5,0.933
66778,19,30.34,-20.38,20.6,585,2.211,1.316
95693,21,27.5,-3.76,23.5,1620,1.476,0.762
189338,21,13.56,8.7,26.8,1217,2.095,1.19
198925,26,22,3.31,24.1,1689,1.462,0.846
190991,10,43.05,7.8,25.1,377,1.9,1.4
69768,14,13.81,-18.58,19.6,315,2.357,1.643
203756,19,31.56,0.61,21.9,1047,1.895,1.053
79811,13,17.55,-12.74,20.2,1216,1.923,1.077
189335,15,12.2,8.7,26.5,1150,2.133,1.2
99667,22,13.2,-1.51,24.5,1881,1.5,0.952
84563,21,33.48,-10.04,19.1,1228,2,1.19
77466,16,15.42,-14.09,19.9,1052,2.188,1.25
189329,15,9.48,8.7,27.7,1175,2.133,1.2
175204,4,-16.26,16.78,26.2,156,1.5,0.5
191724,19,14.74,7.35,23.4,1434,2.053,1.211
93282,13,22.02,-5.1,24.9,1649,1.385,0.923
197317,26,18.61,4.21,25.7,1553,1.615,1
183781,13,-1.47,11.84,27.8,811,2.231,1.231
66808,6,44.72,-20.38,26.1,882,1,0.4
187754,16,13.6,9.6,27.2,953,2.188,1.312
177599,3,22.69,15.43,26,178,2.333,1.333
195659,22,-8.18,5.1,25.2,3259,1.545,1.143
179848,10,-13.28,14.09,28.3,764,1.9,1
65995,12,15.11,-20.82,22.4,192,2.25,1.583
198961,14,38.2,3.31,25.1,521,2,1.5
68277,19,25.82,-19.48,21.6,448,2.263,1.316
82209,23,38.09,-11.39,26,1006,2.261,1.261
98912,27,34.37,-1.96,22.1,939,2.148,1.37
189295,20,-5.96,8.7,26.1,1235,2,1.3
63823,3,47.48,-22.17,23.3,2277,1,0.333
80629,21,33.76,-12.29,18.8,1018,2.048,1.19
74398,24,29.68,-15.88,24.1,708,2.292,1.292
95711,27,35.61,-3.76,17.1,1039,2.259,1.296
82202,18,34.89,-11.39,24.5,1353,2,1.167
202973,14,40.12,1.06,28.3,309,1.857,1.214
87690,16,14.7,-8.25,24.4,798,1.688,0.875
204511,29,10.44,0.16,25,2263,1.483,0.857
179903,4,12.18,14.09,27.4,170,1.5,0.5
190146,22,20.15,8.25,26.6,1169,2.091,1.273
72859,19,30.17,-16.78,18.3,796,2.316,1.421
179964,5,40.43,14.09,30.7,200,2.4,1.2
82199,20,33.51,-11.39,20.5,812,2.05,1.25
66023,20,28.56,-20.82,19.7,527,2.35,1.45
61570,25,30.15,-23.52,20.2,901,2.32,1.48
85341,20,27.72,-9.6,19.3,1202,2.1,1.2
191680,22,-5.18,7.35,26.8,1064,1.818,1.182
91705,24,30.91,-6,23.1,1105,2.167,1.292
189325,15,7.66,8.7,26.9,1339,2,1.067
75187,17,37.61,-15.43,22.3,1360,2.059,1.235
201376,8,43.36,1.96,27.5,527,1.75,1
92478,17,19.46,-5.55,23.6,1650,1.412,0.824
198146,20,31.55,3.76,25.1,1210,2.1,1
96496,27,28.75,-3.31,16.9,1796,1.519,0.846
83733,12,15.05,-10.49,21,1119,1.917,1.167
96502,23,31.45,-3.31,21.7,976,2.13,1.348
67512,10,21.14,-19.93,21.8,438,2.4,1.7
73603,15,18.45,-16.33,22,729,2.267,1.2
96490,19,26.05,-3.31,24.9,1657,1.474,0.842
174480,3,3.87,17.23,29.2,155,2.333,1.333
188583,11,30.64,9.15,27.7,810,2.273,1.455
194875,19,-1.74,5.55,25.9,1622,1.526,1.111
200508,30,13.3,2.41,23.4,1610,1.433,0.793
68289,19,31.53,-19.48,19.3,617,2.211,1.316
66014,17,24.24,-20.82,21.8,366,2.353,1.588
90895,14,25.21,-6.45,23.6,1180,1.571,1
82204,20,35.8,-11.39,24.1,1211,2.05,1.15
