specimenID,Place,Member,Order,Family,Subfamily,Tribe,Genus,Species,HYP,LOP,MidMemberAge,TurkanaTimeBin,EastWest,ComLoc,unique_species_used,meanHYP,meanLOP,MAPreg,MATreg,MAPknn,MATknn
KNM-WT-39203,LO4,Lower Lomekwi,Artiodactyla,Bovidae,NA,Alcelaphini,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39204,LO4,Lower Lomekwi,Artiodactyla,Bovidae,NA,cf Alcelaphini,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,1,2.09,1,804,24.3,767,24.8
KNM-WT-39216,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39599,LO4,Lower Lomekwi,Primates,Cercopithecidae,Colobinae,Colobini,Cercopithecoides,kimeui,1,0,3.22,3.2,W,Lower Lomekwi,1,2.09,1,804,24.3,767,24.8
KNM-WT-39600,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39601,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,NA,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39602,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39603,LO4,Lower Lomekwi,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39606,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39607,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39608,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39611,LO4,Lower Lomekwi,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39613,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Papionini,Parapapio,ado,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39614,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39615,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39616,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39620,LO4,Lower Lomekwi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39622,LO4,Lower Lomekwi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39623,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,NA,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39624,LO4,Lower Lomekwi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39628,LO4,Lower Lomekwi,Artiodactyla,Bovidae,NA,Aepycerotini,Aepyceros,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39631,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39662,LO4,Lower Lomekwi,Artiodactyla,Hippopotamidae,NA,NA,Hippopotamus,protamphibius,2,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39663,LO4,Lower Lomekwi,Artiodactyla,Hippopotamidae,NA,NA,Hippopotamus,protamphibius,2,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39666,LO4,Lower Lomekwi,Artiodactyla,Hippopotamidae,NA,NA,Hippopotamus,protamphibius,2,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39670,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39673,LO4,Lower Lomekwi,Artiodactyla,Hippopotamidae,NA,NA,Hippopotamus,protamphibius,2,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39674,LO4,Lower Lomekwi,Artiodactyla,Hippopotamidae,NA,NA,Hippopotamus,protamphibius,2,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39684,LO4,Lower Lomekwi,Artiodactyla,Hippopotamidae,NA,NA,Hippopotamus,gorgops,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39685,LO4,Lower Lomekwi,Artiodactyla,Bovidae,NA,Tragelaphini,Tragelaphus,NA,2,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39691,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Papionini,Parapapio,sp B of KFF),1,0,3.22,3.2,W,Lower Lomekwi,1,2.09,1,804,24.3,767,24.8
KNM-WT-39692,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Papionini,Parapapio,ado,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39693,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39694,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39695,LO4,Lower Lomekwi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39696,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39698,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,NA,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39699,LO4,Lower Lomekwi,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39700,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,NA,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39701,LO4,Lower Lomekwi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39702,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39703,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39705,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39706,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Papionini,Parapapio,ado,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39708,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Papionini,Parapapio,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39712,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39713,LO4,Lower Lomekwi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39714,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39715,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39716,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,NA,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39717,LO4,Lower Lomekwi,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39718,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Papionini,Parapapio,ado,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39719,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39720,LO4,Lower Lomekwi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39721,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39722,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,NA,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39723,LO4,Lower Lomekwi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39728,LO4,Lower Lomekwi,Primates,Cercopithecidae,Colobinae,Colobini,Cercopithecoides,williamsi,1,0,3.22,3.2,W,Lower Lomekwi,1,2.09,1,804,24.3,767,24.8
KNM-WT-39729,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39730,LO4,Lower Lomekwi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39731,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,NA,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39732,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Papionini,Parapapio,ado,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39736,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39737,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39739,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Papionini,Parapapio,ado,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39741,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39742,LO4,Lower Lomekwi,Primates,Cercopithecidae,Colobinae,Colobini,Paracolobus,chemeroni,1,0,3.22,3.2,W,Lower Lomekwi,1,2.09,1,804,24.3,767,24.8
KNM-WT-39743,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39744,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39745,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39746,LO4,Lower Lomekwi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39748,LO4,Lower Lomekwi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39750,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39751,LO4,Lower Lomekwi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39752,LO4,Lower Lomekwi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39754,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39759,LO4,Lower Lomekwi,Artiodactyla,Hippopotamidae,NA,NA,Hippopotamus,protamphibius,2,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39783,LO4,Lower Lomekwi,Artiodactyla,Hippopotamidae,NA,NA,Hippopotamus,protamphibius,2,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39791,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39793,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39795,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39796,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39797,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39798,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39799,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39800,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39801,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39803,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39804,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39806,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39807,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39809,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39810,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39811,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39814,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39815,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39817,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39819,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39824,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39826,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39827,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39830,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39831,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39834,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39835,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39836,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39837,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39839,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39840,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39841,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39842,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39843,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39847,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39848,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39856,LO4,Lower Lomekwi,Artiodactyla,Bovidae,NA,NA,NA,NA,NA,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39865,LO4,Lower Lomekwi,Artiodactyla,Bovidae,NA,Aepycerotini,Aepyceros,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39876,LO4,Lower Lomekwi,Artiodactyla,Bovidae,NA,Alcelaphini,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39877,LO4,Lower Lomekwi,Artiodactyla,Bovidae,NA,Neotragini,NA,NA,2,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39878,LO4,Lower Lomekwi,Artiodactyla,Bovidae,NA,NA,NA,NA,NA,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39880,LO4,Lower Lomekwi,Artiodactyla,Bovidae,NA,Antilopini,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39881,LO4,Lower Lomekwi,Artiodactyla,Bovidae,NA,NA,NA,NA,NA,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39887,LO4,Lower Lomekwi,Artiodactyla,Bovidae,NA,Hippotragini,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39888,LO4,Lower Lomekwi,Artiodactyla,Bovidae,NA,Reduncini,Kobus,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39910,LO4,Lower Lomekwi,Artiodactyla,Bovidae,NA,Aepycerotini,Aepyceros,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-39946,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-40223,LO4,Lower Lomekwi,Artiodactyla,Bovidae,NA,Antilopini,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-40224,LO4,Lower Lomekwi,Perissodactyla,Equidae,NA,NA,NA,NA,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-41880,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-48062,LO4,Lower Lomekwi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,brumpti,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-16003,LO5,Lower Lomekwi,Primates,Hominidae,Homininae,Hominini,Australopithecus,afarensis,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-16007,LO5,Lower Lomekwi,Proboscidea,Elephantidae,NA,NA,Elephas,recki brumpti,3,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-16009,LO5,Lower Lomekwi,Proboscidea,Elephantidae,NA,NA,Elephas,recki brumpti,3,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-16010,LO5,Lower Lomekwi,Proboscidea,Elephantidae,NA,NA,Elephas,recki brumpti,3,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-16012,LO5,Lower Lomekwi,Proboscidea,Elephantidae,NA,NA,Elephas,recki brumpti,3,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-16025,LO5,Lower Lomekwi,Artiodactyla,Suidae,Tetraconodontinae,NA,Nyanzachoerus,kanamensis,1,0,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-16103,LO5,Lower Lomekwi,Perissodactyla,Equidae,NA,Hipparionini,Hipparion,hasumense,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-16104,LO5,Lower Lomekwi,Perissodactyla,Equidae,NA,Hipparionini,Hipparion,hasumense,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-16107,LO5,Lower Lomekwi,Perissodactyla,Equidae,NA,Hipparionini,Hipparion,hasumense,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
KNM-WT-16108,LO5,Lower Lomekwi,Perissodactyla,Equidae,NA,Hipparionini,Hipparion,hasumense,3,2,3.22,3.2,W,Lower Lomekwi,0,2.09,1,804,24.3,767,24.8
